client_id,district_id,address_1,address_2,city,state,zipcode
C00003109,7,7213 Myers St.,,Denver,CO,48857
C00003110,54,413 Rose Street,,Houston,TX,47846
C00003111,54,65 Shipley St.,,Houston,TX,40133
C00003112,24,277 Wild Rose Ave.,,New Orleans,LA,46151
C00003113,60,889 Gates Ave.,,Lynn,MA,1905
C00003114,60,647 Marvon Ave.,,Lynn,MA,1905
C00003115,72,8221 Howard Ave.,,Philadelphia,PA,46957
C00003116,28,740 Newport St.,,Anchorage,AK,41948
C00003117,62,59 Sussex Court,,Nashua,NH,43615
C00003118,62,18 Hilldale Ave.,,Nashua,NH,44122
C00003119,50,632 W. Sage Court,,Buffalo,NY,14202
C00003120,75,7663 Gartner Street,,Rochester,NY,14646
C00003121,57,6 Thompson Road,,New Bedford,MA,2742
C00003122,57,687 Harvey Road,,New Bedford,MA,2743
C00003123,1,8561 Spring St.,,New York City,NY,10151
C00003124,5,184 Pulaski Drive,,Indianapolis,IN,43388
C00003125,10,8470 N. Cardinal Circle,,Detroit,MI,45190
C00003126,47,653 Victoria St.,,Charleston,WV,48788
C00003127,1,9925 South Greenrose St.,,New York City,NY,10110
C00003128,69,876 Poplar St.,,Lawrence,MA,1843
C00003129,5,9988 Heritage Drive,,Indianapolis,IN,49068
C00003130,19,149 Studebaker Drive,,Atlanta,GA,41681
C00003131,1,8063 4th Street,,New York City,NY,10102
C00003132,1,796 South Armstrong Lane,,New York City,NY,10095
C00003133,31,74 W. Birchwood Rd.,,Des Moines,IA,41183
C00003134,1,7441 Manor Street,,New York City,NY,10037
C00003135,48,9047 Thompson St.,,Worcester,MA,1654
C00003136,1,184 W. High Lane,,New York City,NY,10038
C00003137,70,7775 Queen Lane,,Los Angeles,CA,46752
C00003138,70,690 W. 8th St.,,Los Angeles,CA,44779
C00003139,46,528 Old York Ave.,,San Diego,CA,40122
C00003140,46,540 Annadale St.,,San Diego,CA,40011
C00003141,9,806 Maiden Rd.,,Boston,MA,2205
C00003142,68,8262 E. Somerset Drive,,Cranston,RI,42940
C00003143,21,9765 Arch St.,,Omaha,NE,46274
C00003144,1,51 North Queen St.,,New York City,NY,10030
C00003145,1,72 Oakwood Ave.,,New York City,NY,10116
C00003146,1,9166 Glen Creek St.,,New York City,NY,10122
C00003147,19,919 Crescent St.,,Atlanta,GA,45798
C00003148,3,174 Peg Shop Ave.,,Columbus,OH,40900
C00003149,3,52 Augusta Ave.,,Columbus,OH,43534
C00003150,54,8525 Greenview Ave.,,Houston,TX,48293
C00003151,1,580 Bradford St.,,New York City,NY,10024
C00003152,1,800 Argyle Rd.,,New York City,NY,10022
C00003153,26,4 Nichols Street,,Honolulu,HI,40601
C00003154,26,8029 Essex Lane,,Honolulu,HI,43060
C00003155,44,81 Augusta Ave.,,Portland,ME,48174
C00003156,68,7032 Dogwood Road,,Cranston,RI,41812
C00003157,1,8575 Locust St.,,New York City,NY,10129
C00003158,1,945 S. Pearl Dr.,,New York City,NY,10155
C00003159,24,20 Prospect St.,,New Orleans,LA,45296
C00003160,20,953 Washington Drive,,Kansas City,MO,42863
C00003161,66,101 Poplar Ave.,,Warwick,RI,42870
C00003162,55,7061 Lake View Drive,,Lowell,MA,1851
C00003163,1,826 St Paul Drive,,New York City,NY,10104
C00003164,1,79 Peninsula Ave.,,New York City,NY,10158
C00003165,3,9522 East School Street,,Columbus,OH,40024
C00003166,31,9870 Evergreen Avenue,,Des Moines,IA,49831
C00003167,48,9989 Myers Street,,Worcester,MA,1614
C00003170,76,581 Central Ave.,,Yonkers,NY,10705
C00003171,76,328 Manor Station Street,,Yonkers,NY,10705
C00003172,64,810 East Nichols Drive,,Phoenix,AZ,47042
C00003173,66,9899 Arch Court,,Warwick,RI,41020
C00003174,66,9235 W. Johnson Dr.,,Warwick,RI,46230
C00003175,64,493 Overlook Court,,Phoenix,AZ,43183
C00003176,1,7 Bayport Ave.,,New York City,NY,10031
C00003177,24,471 Third Road,,New Orleans,LA,41805
C00003178,25,29 Border Lane,,Wichita,KS,45647
C00003179,45,61 2nd Ave.,,Cheyenne,WY,41035
C00003180,45,8284 W. Alton Ave.,,Cheyenne,WY,48326
C00003181,27,7557 Purple Finch Avenue,,San Antonio,TX,46464
C00003182,18,220 Marsh Rd.,,Albuquerque,NM,46262
C00003183,70,61 Briarwood Drive,,Los Angeles,CA,43056
C00003184,5,15 Peninsula Street,,Indianapolis,IN,45224
C00003185,17,787 Birchpond Drive,,Milwaukee,WI,46471
C00003186,1,804 Edgemont St.,,New York City,NY,10199
C00003187,7,12 Lafayette Dr.,,Denver,CO,45077
C00003188,68,97 Bedford Ave.,,Cranston,RI,46933
C00003190,1,293 Fawn St.,,New York City,NY,10023
C00003191,56,319 Old York Drive,,Cambridge,MA,2141
C00003192,6,635 Bridgeton St.,,Seattle,WA,40390
C00003193,28,54 Lantern St.,,Anchorage,AK,46048
C00003194,51,503 George Road,,Springfield,MA,1119
C00003195,2,17 Lake Forest Dr.,,Jacksonville,FL,40760
C00003196,72,8395 Piper Ave.,,Philadelphia,PA,41562
C00003197,1,9601 East Rosewood Road,,New York City,NY,10034
C00003198,1,74 La Sierra Avenue,,New York City,NY,10119
C00003199,1,313 Church Ave.,,New York City,NY,10115
C00003200,1,9220 Carpenter Drive,,New York City,NY,10022
C00003201,66,28 Constitution Street,,Warwick,RI,42570
C00003202,56,73 Cambridge St.,,Cambridge,MA,2142
C00003203,1,284 N. Woodland Court,,New York City,NY,10022
C00003204,1,29 Pleasant Lane,,New York City,NY,10060
C00003205,1,76 West Pumpkin Hill St.,,New York City,NY,10040
C00003206,1,8556 North Howard St.,,New York City,NY,10030
C00003207,55,884 County Street,,Lowell,MA,1851
C00003208,27,147 Hudson Dr.,,San Antonio,TX,45328
C00003209,27,626 S. Big Rock Cove Street,,San Antonio,TX,45291
C00003210,14,619 Winding Way Road,,Las Vegas,NV,41871
C00003211,17,399 Maple Drive,,Milwaukee,WI,40326
C00003213,1,208 Mill Ave.,,New York City,NY,10026
C00003214,71,8008 Catherine St.,,Somerville,MA,2143
C00003215,64,8553 West Atlantic Ave.,,Phoenix,AZ,47899
C00003216,58,69 South Amherst St.,,Brockton,MA,2305
C00003217,61,4 James Drive,,Fall River,MA,2720
C00003218,49,7526 N. Arrowhead Circle,,Burlington,VT,33080
C00003219,49,629 Cherry Lane,,Burlington,VT,43449
C00003220,23,911 Nichols Rd.,,Minneapolis,MN,41648
C00003221,23,7 University St.,,Minneapolis,MN,40495
C00003222,21,67 Williams St.,,Omaha,NE,46608
C00003225,13,8266 Annadale Ave.,,Oklahoma City,OK,49359
C00003226,1,632 Pleasant Ave.,,New York City,NY,10008
C00003227,59,9425 Oakwood Dr.,,Quincy,MA,2269
C00003228,34,226 Lake Lane,,Little Rock,AR,46536
C00003229,50,86 Arnold Road,,Buffalo,NY,14204
C00003230,1,7051 West Smith St.,,New York City,NY,10009
C00003231,21,391 Cedarwood St.,,Omaha,NE,49508
C00003232,5,4 Mulberry St.,,Indianapolis,IN,45321
C00003233,1,294 West State Lane,,New York City,NY,10115
C00003234,67,297 Evergreen Ave.,,Danbury,CT,41266
C00003235,46,56 Glen Eagles Ave.,,San Diego,CA,41058
C00003236,28,588 Oxford Ave.,,Anchorage,AK,46158
C00003239,7,8181 School Drive,,Denver,CO,47532
C00003240,67,100 South Spring Avenue,,Danbury,CT,46208
C00003241,26,754 Riverside Court,,Honolulu,HI,43723
C00003242,26,204 East Ave.,,Honolulu,HI,47446
C00003243,71,385 Plumb Branch St.,,Somerville,MA,2143
C00003244,72,8338 Brookside Street,,Philadelphia,PA,46755
C00003245,70,3 Wintergreen Ave.,,Los Angeles,CA,40689
C00003246,66,42 Somerset Lane,,Warwick,RI,45139
C00003247,69,721 Sierra St.,,Lawrence,MA,1843
C00003248,28,8213 Devon Lane,,Anchorage,AK,43457
C00003249,17,534 W. Lancaster St.,,Milwaukee,WI,44221
C00003250,17,9730 Spring Rd.,,Milwaukee,WI,43012
C00003251,52,9340 10th Ave.,,New Haven,CT,49650
C00003252,52,755 Windfall Street,,New Haven,CT,41816
C00003253,70,144 Amerige Lane,,Los Angeles,CA,49876
C00003254,1,25 Fordham Street,,New York City,NY,10118
C00003255,8,20 West Street,,Washington,DC,47759
C00003256,49,630 Rockwell Ave.,,Burlington,VT,44648
C00003257,73,166 Academy Ave.,,New Britain,CT,41112
C00003258,74,296 Annadale Court,,Chicago,IL,46376
C00003259,71,269 Newbridge St.,,Somerville,MA,2143
C00003260,74,7646 N. County Street,,Chicago,IL,46425
C00003261,74,514 South Edgefield Ave.,,Chicago,IL,41311
C00003262,61,9440 Sleepy Hollow Dr.,,Fall River,MA,2720
C00003264,63,16 Orchard Street,,Norwalk,CT,45907
C00003265,47,32 Cardinal Ave.,,Charleston,WV,45548
C00003266,47,1 Studebaker Ave.,,Charleston,WV,44934
C00003267,61,18 Lakewood Street,,Fall River,MA,2720
C00003268,1,7286 Cherry Ave.,,New York City,NY,10055
C00003269,2,9412 Old Roosevelt Lane,,Jacksonville,FL,41714
C00003270,12,7323 Longbranch Street,,Portland,OR,49148
C00003271,58,9145 Center Drive,,Brockton,MA,2305
C00003272,9,8960 West Acacia Court,,Boston,MA,2135
C00003273,9,127 Cobblestone Rd.,,Boston,MA,2113
C00003274,26,7698 Hartford Ave.,,Honolulu,HI,40542
C00003275,26,117 Plymouth Ave.,,Honolulu,HI,42243
C00003276,52,707 Lancaster Ave.,,New Haven,CT,49200
C00003277,42,92 Sherman Dr.,,Billings,MT,42174
C00003278,42,20 Homestead Drive,,Billings,MT,48175
C00003279,66,4 Creek Drive,,Warwick,RI,40887
C00003280,66,175 S. Bald Hill St.,,Warwick,RI,42871
C00003281,74,9942 South Drive,,Chicago,IL,43206
C00003282,29,25 Overlook Ave.,,Newark,NJ,43252
C00003283,10,466 S. Pennsylvania Rd.,,Detroit,MI,49519
C00003284,2,7095 Fieldstone St.,,Jacksonville,FL,40966
C00003285,2,798 Bow Ridge Ave.,,Jacksonville,FL,44823
C00003286,74,8613 South Manhattan St.,,Chicago,IL,40373
C00003287,74,477 Nut Swamp St.,,Chicago,IL,49808
C00003288,69,876 Trenton Street,,Lawrence,MA,1840
C00003289,75,84 Birchwood Ave.,,Rochester,NY,14647
C00003290,11,19 Laurel Lane,,Nashville,TN,41860
C00003291,52,673 Summer Street,,New Haven,CT,42541
C00003292,18,543 Silver Spear Street,,Albuquerque,NM,49485
C00003293,1,59 Linden Lane,,New York City,NY,10109
C00003294,52,156 Livingston Street,,New Haven,CT,46872
C00003295,40,1 Old St Margarets Rd.,,Fargo,ND,46864
C00003296,23,8215 Border St.,,Minneapolis,MN,47601
C00003297,1,351 Mill Pond Ave.,,New York City,NY,10172
C00003298,5,9479 Chestnut Ave.,,Indianapolis,IN,43141
C00003299,76,3 Philmont St.,,Yonkers,NY,10705
C00003300,53,17 St Paul St.,,Hartford,CT,40995
C00003302,52,745 Roosevelt St.,,New Haven,CT,40637
C00003303,52,9453 Peg Shop Ave.,,New Haven,CT,45875
C00003304,69,705 Cedar Swamp Drive,,Lawrence,MA,1840
C00003305,41,8019 Campfire Street,,Manchester,NH,49447
C00003306,27,7833 Pumpkin Hill Drive,,San Antonio,TX,42506
C00003307,14,6 Baker Ave.,,Las Vegas,NV,49681
C00003308,15,377 Manhattan Lane,,Louisville,KY,44273
C00003309,15,8353 Ramblewood Ave.,,Louisville,KY,43442
C00003310,23,49 Country Club Ave.,,Minneapolis,MN,41011
C00003311,51,8981 Sheffield Street,,Springfield,MA,1128
C00003312,70,21 Ketch Harbour Rd.,,Los Angeles,CA,45761
C00003313,60,8381 Griffin Street,,Lynn,MA,1905
C00003314,24,35 Indian Summer Street,,New Orleans,LA,45088
C00003315,24,8823 Pearl Street,,New Orleans,LA,48541
C00003316,1,901 North Jackson Avenue,,New York City,NY,10154
C00003317,1,8953 Bedford Street,,New York City,NY,10041
C00003319,1,998 Helen Drive,,New York City,NY,10150
C00003320,1,4 Lower River Dr.,,New York City,NY,10173
C00003321,13,595 Arlington Avenue,,Oklahoma City,OK,47566
C00003322,31,226 Randall Mill Ave.,,Des Moines,IA,49149
C00003323,74,95 Windsor Avenue,,Chicago,IL,41804
C00003324,26,9929 Logan St.,,Honolulu,HI,45399
C00003325,26,503 Albany Dr.,,Honolulu,HI,47724
C00003326,57,99 South Overlook Avenue,,New Bedford,MA,2744
C00003327,20,823 Mayflower Lane,,Kansas City,MO,44290
C00003328,24,7688 3rd Street,,New Orleans,LA,43321
C00003329,54,930 Cleveland Road,,Houston,TX,49389
C00003330,54,64C Goldfield Dr.,,Houston,TX,41333
C00003331,70,14 Alton Circle,,Los Angeles,CA,40235
C00003332,46,98 South Brickyard St.,,San Diego,CA,47474
C00003333,10,122 Redwood Street,,Detroit,MI,47167
C00003334,1,669A Trenton Ave.,,New York City,NY,10120
C00003335,11,368 Sugar Rd.,,Nashville,TN,44172
C00003336,64,8878 Fairfield Ave.,,Phoenix,AZ,48266
C00003337,53,187 Glendale Road,,Hartford,CT,42520
C00003338,69,8666 E. Chestnut Street,,Lawrence,MA,1840
C00003339,31,9410 Sage St.,,Des Moines,IA,43437
C00003340,54,702 Shub Farm Avenue,,Houston,TX,49014
C00003341,54,846 Saxon Lane,,Houston,TX,40334
C00003342,73,19 Pacific St.,,New Britain,CT,43363
C00003344,42,9058 Ryan Dr.,,Billings,MT,45573
C00003345,37,7482 Tanglewood Court,,Jackson,MS,40315
C00003346,37,81 Sutor Ave.,,Jackson,MS,40552
C00003347,11,26 Piper Ave.,,Nashville,TN,45012
C00003348,38,685 South Bank St.,,Bridgeport,CT,44437
C00003349,42,94 NE. Summer Ave.,,Billings,MT,40230
C00003350,30,9346 E. Summerhouse St.,,Boise,ID,46242
C00003351,30,8 N. Lookout Road,,Boise,ID,49901
C00003352,23,31 Union Dr.,,Minneapolis,MN,47889
C00003353,23,988 Oak Street,,Minneapolis,MN,41374
C00003354,62,474 N. Henry Smith St.,,Nashua,NH,42829
C00003355,38,8730 North Augusta Dr.,,Bridgeport,CT,49117
C00003356,73,7348 Andover Rd.,,New Britain,CT,40537
C00003357,63,36 Lancaster Ave.,,Norwalk,CT,42476
C00003358,16,71 E. Mayflower Ave.,,Baltimore,MD,42740
C00003359,1,966 South Branch St.,,New York City,NY,10114
C00003360,43,335 Longfellow Dr.,,Wilmington,DE,44495
C00003361,40,742 S. San Carlos Ave.,,Fargo,ND,47784
C00003365,1,184 Pennington St.,,New York City,NY,10108
C00003366,54,7645 Summit Street,,Houston,TX,43308
C00003367,54,735 Grant Ave.,,Houston,TX,40061
C00003368,14,9443 Princess Ave.,,Las Vegas,NV,46418
C00003369,1,618 Oakland Drive,,New York City,NY,10012
C00003370,25,909 Gonzales Dr.,,Wichita,KS,41123
C00003371,25,107 Summerhouse Ave.,,Wichita,KS,43481
C00003372,1,8021 Harrison St.,,New York City,NY,10168
C00003373,5,7329 Laurel Lane,,Indianapolis,IN,41147
C00003374,5,8469 William Dr.,,Indianapolis,IN,47276
C00003375,74,317 Sheffield Court,,Chicago,IL,48685
C00003376,11,280 S. Cedar Ave.,,Nashville,TN,42046
C00003377,11,7468 Bowman St.,,Nashville,TN,48106
C00003378,5,59 Roosevelt Rd.,,Indianapolis,IN,41286
C00003379,5,8179 Main Ave.,,Indianapolis,IN,49710
C00003380,74,8386 S. Carpenter Road,,Chicago,IL,45167
C00003381,70,275 Birchpond St.,,Los Angeles,CA,46260
C00003382,54,9105 Squaw Creek Road,,Houston,TX,41676
C00003383,54,715 Cemetery Avenue,,Houston,TX,45554
C00003384,41,92 Atlantic Rd.,,Manchester,NH,43638
C00003385,11,9144 W. Applegate St.,,Nashville,TN,41062
C00003386,49,230 San Pablo Street,,Burlington,VT,20120
C00003387,58,569 St Paul Drive,,Brockton,MA,2305
C00003388,53,7039B St Paul Street,,Hartford,CT,44993
C00003389,39,79 Buckingham Lane,,Charleston,SC,48829
C00003390,53,7375 Grandrose Court,,Hartford,CT,43872
C00003391,42,577 Prospect Ave.,,Billings,MT,48223
C00003392,1,762 Westminster Dr.,,New York City,NY,10113
C00003393,73,7199 East Glendale Dr.,,New Britain,CT,42575
C00003394,66,1 S. Fawn Ave.,,Warwick,RI,43886
C00003395,4,762 Shore Street,,Charlotte,NC,44758
C00003396,18,7655 Applegate St.,,Albuquerque,NM,40591
C00003397,24,39 Green Drive,,New Orleans,LA,48421
C00003398,24,433 Manor Ave.,,New Orleans,LA,45909
C00003399,72,67 Maple Court,,Philadelphia,PA,47949
C00003402,74,9 Old York Ave.,,Chicago,IL,40287
C00003403,74,8292 Lake Forest Avenue,,Chicago,IL,47034
C00003404,56,10 SE. Academy Ave.,,Cambridge,MA,2140
C00003405,40,42 Border St.,,Fargo,ND,49130
C00003406,40,98 Fairfield Street,,Fargo,ND,47307
C00003407,35,441 Prospect Ave.,,Sioux Falls,SD,46788
C00003408,35,175 Henry Smith Ave.,,Sioux Falls,SD,40643
C00003409,36,985 South Edgewood Dr.,,Providence,RI,46852
C00003410,54,310 Cactus Street,,Houston,TX,41013
C00003412,57,123 College Dr.,,New Bedford,MA,2745
C00003413,57,84 Birch Hill St.,,New Bedford,MA,2746
C00003414,11,351 East Beech St.,,Nashville,TN,45611
C00003415,54,72 Temple Drive,,Houston,TX,42771
C00003416,35,7471 Roosevelt Street,,Sioux Falls,SD,48134
C00003417,35,1 Pheasant Court,,Sioux Falls,SD,43416
C00003418,70,154 Green Lake Road,,Los Angeles,CA,45279
C00003420,66,8094 Jockey Hollow Circle,,Warwick,RI,43669
C00003421,20,8612 North Westport St.,,Kansas City,MO,45402
C00003422,1,8323 Canterbury Drive,,New York City,NY,10081
C00003423,12,45 S. Miles St.,,Portland,OR,42425
C00003424,64,117 South Gulf Street,,Phoenix,AZ,45186
C00003425,70,42 Lake Forest Street,,Los Angeles,CA,48727
C00003426,73,595 Central Rd.,,New Britain,CT,44273
C00003427,42,9364 Princess Drive,,Billings,MT,40498
C00003428,42,1 Peninsula Ave.,,Billings,MT,40330
C00003429,46,8778 Rockledge St.,,San Diego,CA,47398
C00003430,3,836 Leeton Ridge St.,,Columbus,OH,47258
C00003431,70,852 Adams Road,,Los Angeles,CA,40278
C00003432,15,876 Buckingham Court,,Louisville,KY,42539
C00003433,71,7220 East Lane,,Somerville,MA,2143
C00003434,71,75 Evergreen Dr.,,Somerville,MA,2143
C00003435,4,13 Pennsylvania Dr.,,Charlotte,NC,49302
C00003436,30,138 Manor St.,,Boise,ID,45525
C00003437,30,7709 Devon Ave.,,Boise,ID,49935
C00003438,43,8236 East Valley View Drive,,Wilmington,DE,46766
C00003439,62,77 Addison Road,,Nashua,NH,48196
C00003440,1,15 Cypress Street,,New York City,NY,10260
C00003441,75,181 Tanglewood St.,,Rochester,NY,14649
C00003443,1,8427 Maiden St.,,New York City,NY,10010
C00003444,57,9189 Queen Rd.,,New Bedford,MA,2740
C00003445,17,28 Sleepy Hollow St.,,Milwaukee,WI,49678
C00003446,70,75 Broad Street,,Los Angeles,CA,45347
C00003447,54,7176 Paris Hill St.,,Houston,TX,47746
C00003448,1,651 Mayflower Dr.,,New York City,NY,10115
C00003449,27,7 East Purple Finch Ave.,,San Antonio,TX,44041
C00003450,25,474 Hall Avenue,,Wichita,KS,40616
C00003451,19,22 Sussex Ave.,,Atlanta,GA,49964
C00003452,19,7949 West Catherine Street,,Atlanta,GA,40891
C00003453,56,8629 Addison Drive,,Cambridge,MA,2141
C00003454,11,351 Cactus Dr.,,Nashville,TN,43703
C00003455,11,815 Belmont St.,,Nashville,TN,48180
C00003456,54,780 Wayne Road,,Houston,TX,42462
C00003457,75,224 Washington Dr.,,Rochester,NY,14650
C00003458,33,8434 Tower St.,,Salt Lake City,UT,42854
C00003459,14,41 3rd Ave.,,Las Vegas,NV,44869
C00003460,14,7 York Dr.,,Las Vegas,NV,44212
C00003461,54,637 SE. Sussex St.,,Houston,TX,43598
C00003462,54,904 Lake View Rd.,,Houston,TX,43636
C00003463,1,952 Sunnyslope Rd.,,New York City,NY,10122
C00003464,43,71 Eagle Ave.,,Wilmington,DE,43243
C00003465,30,85 SW. Fieldstone Ave.,,Boise,ID,48635
C00003466,1,580 Border St.,,New York City,NY,10090
C00003467,1,54 Union Ave.,,New York City,NY,10018
C00003468,68,17 Sycamore Drive,,Cranston,RI,49821
C00003469,1,2 North Arnold Ave.,,New York City,NY,10166
C00003470,52,8875 SE. Buckingham Ave.,,New Haven,CT,47883
C00003471,1,9676 Rockcrest Street,,New York City,NY,10128
C00003472,70,8204 West New Saddle St.,,Los Angeles,CA,42066
C00003473,70,101 Spring Drive,,Los Angeles,CA,42774
C00003474,32,7329 Briarwood Street,,Birmingham,AL,48333
C00003475,19,8177 Prospect Dr.,,Atlanta,GA,45958
C00003476,60,8843 Ivy Rd.,,Lynn,MA,1905
C00003477,37,20 Mill Pond Lane,,Jackson,MS,46199
C00003478,1,7266 South North Drive,,New York City,NY,10103
C00003479,1,9202 Princess Rd.,,New York City,NY,10165
C00003480,15,2 Livingston Court,,Louisville,KY,40384
C00003481,15,90 Bear Hill Lane,,Louisville,KY,43069
C00003482,71,7238 Bishop Avenue,,Somerville,MA,2143
C00003483,70,7179 Edgewood Court,,Los Angeles,CA,42596
C00003484,44,781 Chapel Street,,Portland,ME,41948
C00003485,77,7723 Plumb Branch Dr.,,Syracuse,NY,13225
C00003486,77,8 Greenrose Court,,Syracuse,NY,13235
C00003487,1,7507 Lakewood St.,,New York City,NY,10027
C00003488,1,438 South Bayport St.,,New York City,NY,10114
C00003489,76,90 Hilldale St.,,Yonkers,NY,10705
C00003490,19,651 SE. Catherine St.,,Atlanta,GA,41251
C00003491,19,7334 Iroquois Street,,Atlanta,GA,45261
C00003492,8,7800 South Shady St.,,Washington,DC,43554
C00003493,69,7931 Fremont Ave.,,Lawrence,MA,1840
C00003494,42,317 Lakeview Dr.,,Billings,MT,47571
C00003495,64,717 Boston St.,,Phoenix,AZ,42976
C00003496,64,7 Thorne St.,,Phoenix,AZ,47986
C00003497,39,546 Old Tarkiln Hill St.,,Charleston,SC,46992
C00003498,77,25 Lake Forest Drive,,Syracuse,NY,13244
C00003499,19,92 James Court,,Atlanta,GA,48284
C00003500,29,796 S. Grove St.,,Newark,NJ,44575
C00003501,51,209 Howard St.,,Springfield,MA,1118
C00003502,54,695 East Newport Street,,Houston,TX,44613
C00003503,54,57 Edgemont Lane,,Houston,TX,48827
C00003504,40,71 Carriage Court,,Fargo,ND,47642
C00003505,20,9954 Birch Hill Ave.,,Kansas City,MO,43343
C00003506,1,9 Bradford St.,,New York City,NY,10011
C00003507,32,840 Deerfield Street,,Birmingham,AL,47647
C00003508,38,692 Thomas Rd.,,Bridgeport,CT,41141
C00003509,38,905 Strawberry St.,,Bridgeport,CT,44128
C00003510,13,91 S. Morris Drive,,Oklahoma City,OK,43176
C00003511,74,9302 Beaver Ridge Street,,Chicago,IL,45310
C00003512,49,422 East Cedarwood Lane,,Burlington,VT,45182
C00003513,70,437 NE. Lees Creek Lane,,Los Angeles,CA,45669
C00003514,70,780 Princeton Rd.,,Los Angeles,CA,42844
C00003515,61,1 Ridgewood Drive,,Fall River,MA,2720
C00003516,58,7081 East Nichols Street,,Brockton,MA,2305
C00003517,68,90 Garden St.,,Cranston,RI,40308
C00003518,33,498 Wood Street,,Salt Lake City,UT,44724
C00003519,74,89 W. Vine Ave.,,Chicago,IL,40532
C00003520,8,8031 North Cedarwood Ave.,,Washington,DC,47484
C00003521,4,554 Lincoln Avenue,,Charlotte,NC,41285
